$GPRMC,172222.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172223.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172224.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172225.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172226.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172227.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172228.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*7B
$GPRMC,172229.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*7A
$GPRMC,172230.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172231.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172232.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172233.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172234.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172235.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172236.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172237.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172238.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*7A
$GPRMC,172239.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*7B
$GPRMC,172240.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172241.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172242.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172243.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172244.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172245.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172246.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172247.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172248.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7E
$GPRMC,172249.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7F
$GPRMC,172250.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172251.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172252.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172253.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172254.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172255.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172256.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172257.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172258.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7F
$GPRMC,172259.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7E
$GPRMC,172300.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172301.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172302.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172303.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172304.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172305.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172306.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172307.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172308.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7B
$GPRMC,172309.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7A
$GPRMC,172310.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172311.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172312.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172313.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172314.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172315.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172316.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172317.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172318.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7A
$GPRMC,172319.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*7B
$GPRMC,172320.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*71
$GPRMC,172321.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
$GPRMC,172322.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172323.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*72
$GPRMC,172324.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*75
$GPRMC,172325.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*74
$GPRMC,172326.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*77
$GPRMC,172327.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*76
$GPRMC,172328.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*79
$GPRMC,172329.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*78
$GPRMC,172330.000,A,3402.6782,N,11829.6938,W,0.00,187.96,200516,,,A*70
